Item,Part,Quest,Gender,Edu,Time,Score,ITEM_ID,SENT_ID,SENTENCE,CONDITION,TARGET_WORD,SENT_COND
SR1a_26,5,SR1a,uomo,Licenza_elementare,1048,1,26,102,La ginnasta era specializzata nella trave di equilibrio. Aveva eseguito il primo esercizio alla perfezione. Era rimasta delusa da sé stessa.,IMPLAUS_NOCONN,delusa,SC2
SR1a_26,1,SR1a,uomo,triennale,1355,3,26,102,La ginnasta era specializzata nella trave di equilibrio. Aveva eseguito il primo esercizio alla perfezione. Era rimasta delusa da sé stessa.,IMPLAUS_NOCONN,delusa,SC2
SR1a_26,3,SR1a,uomo,Diploma_scuola,925,2,26,102,La ginnasta era specializzata nella trave di equilibrio. Aveva eseguito il primo esercizio alla perfezione. Era rimasta delusa da sé stessa.,IMPLAUS_NOCONN,delusa,SC2
SR1a_26,4,SR1a,uomo,triennale,845,2,26,102,La ginnasta era specializzata nella trave di equilibrio. Aveva eseguito il primo esercizio alla perfezione. Era rimasta delusa da sé stessa.,IMPLAUS_NOCONN,delusa,SC2
SR1a_26,2,SR1a,donna,magistrale,795,2,26,102,La ginnasta era specializzata nella trave di equilibrio. Aveva eseguito il primo esercizio alla perfezione. Era rimasta delusa da sé stessa.,IMPLAUS_NOCONN,delusa,SC2
SR1a_27,4,SR1a,uomo,triennale,845,7,27,107,"L'azienda aveva assunto un nuovo dipendente. Era pigro e lento. Tuttavia, le sue valutazioni sono state negative quel trimestre.",IMPLAUS_CONN,negative,SC3
SR1a_27,5,SR1a,uomo,Licenza_elementare,1048,7,27,107,"L'azienda aveva assunto un nuovo dipendente. Era pigro e lento. Tuttavia, le sue valutazioni sono state negative quel trimestre.",IMPLAUS_CONN,negative,SC3
SR1a_27,3,SR1a,uomo,Diploma_scuola,925,7,27,107,"L'azienda aveva assunto un nuovo dipendente. Era pigro e lento. Tuttavia, le sue valutazioni sono state negative quel trimestre.",IMPLAUS_CONN,negative,SC3
SR1a_27,2,SR1a,donna,magistrale,795,2,27,107,"L'azienda aveva assunto un nuovo dipendente. Era pigro e lento. Tuttavia, le sue valutazioni sono state negative quel trimestre.",IMPLAUS_CONN,negative,SC3
SR1a_27,1,SR1a,uomo,triennale,1355,2,27,107,"L'azienda aveva assunto un nuovo dipendente. Era pigro e lento. Tuttavia, le sue valutazioni sono state negative quel trimestre.",IMPLAUS_CONN,negative,SC3
SR1a_29,2,SR1a,donna,magistrale,795,7,29,113,L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea si rivelò molto popolare. L'ingegnere ottenne una promozione in azienda.,PLAUS_NOCONN,promozione,SC1
SR1a_29,4,SR1a,uomo,triennale,845,7,29,113,L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea si rivelò molto popolare. L'ingegnere ottenne una promozione in azienda.,PLAUS_NOCONN,promozione,SC1
SR1a_29,5,SR1a,uomo,Licenza_elementare,1048,7,29,113,L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea si rivelò molto popolare. L'ingegnere ottenne una promozione in azienda.,PLAUS_NOCONN,promozione,SC1
SR1a_29,3,SR1a,uomo,Diploma_scuola,925,7,29,113,L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea si rivelò molto popolare. L'ingegnere ottenne una promozione in azienda.,PLAUS_NOCONN,promozione,SC1
SR1a_29,1,SR1a,uomo,triennale,1355,7,29,113,L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea si rivelò molto popolare. L'ingegnere ottenne una promozione in azienda.,PLAUS_NOCONN,promozione,SC1
SR1a_30,4,SR1a,uomo,triennale,845,1,30,118,Era il giorno della partita di calcio. Tommaso bevve solo acqua quella notte. Si svegliò con i postumi di una sbornia la mattina dopo.,IMPLAUS_NOCONN,postumi,SC2
SR1a_30,3,SR1a,uomo,Diploma_scuola,925,1,30,118,Era il giorno della partita di calcio. Tommaso bevve solo acqua quella notte. Si svegliò con i postumi di una sbornia la mattina dopo.,IMPLAUS_NOCONN,postumi,SC2
SR1a_30,5,SR1a,uomo,Licenza_elementare,1048,1,30,118,Era il giorno della partita di calcio. Tommaso bevve solo acqua quella notte. Si svegliò con i postumi di una sbornia la mattina dopo.,IMPLAUS_NOCONN,postumi,SC2
SR1a_30,1,SR1a,uomo,triennale,1355,1,30,118,Era il giorno della partita di calcio. Tommaso bevve solo acqua quella notte. Si svegliò con i postumi di una sbornia la mattina dopo.,IMPLAUS_NOCONN,postumi,SC2
SR1a_30,2,SR1a,donna,magistrale,795,2,30,118,Era il giorno della partita di calcio. Tommaso bevve solo acqua quella notte. Si svegliò con i postumi di una sbornia la mattina dopo.,IMPLAUS_NOCONN,postumi,SC2
SR1a_31,3,SR1a,uomo,Diploma_scuola,925,5,31,123,"Il governatore era stato assassinato. La scena del crimine era coperta dalle impronte digitali della moglie. Tuttavia, la donna venne arrestata immediatamente.",IMPLAUS_CONN,arrestata,SC3
SR1a_31,4,SR1a,uomo,triennale,845,6,31,123,"Il governatore era stato assassinato. La scena del crimine era coperta dalle impronte digitali della moglie. Tuttavia, la donna venne arrestata immediatamente.",IMPLAUS_CONN,arrestata,SC3
SR1a_31,1,SR1a,uomo,triennale,1355,2,31,123,"Il governatore era stato assassinato. La scena del crimine era coperta dalle impronte digitali della moglie. Tuttavia, la donna venne arrestata immediatamente.",IMPLAUS_CONN,arrestata,SC3
SR1a_31,2,SR1a,donna,magistrale,795,2,31,123,"Il governatore era stato assassinato. La scena del crimine era coperta dalle impronte digitali della moglie. Tuttavia, la donna venne arrestata immediatamente.",IMPLAUS_CONN,arrestata,SC3
SR1a_31,5,SR1a,uomo,Licenza_elementare,1048,6,31,123,"Il governatore era stato assassinato. La scena del crimine era coperta dalle impronte digitali della moglie. Tuttavia, la donna venne arrestata immediatamente.",IMPLAUS_CONN,arrestata,SC3
SR1a_32,1,SR1a,uomo,triennale,1355,1,32,128,"Il taxi aveva portato il passeggero all'aeroporto. Il passeggero lasciò una mancia generosa. Tuttavia, il tassista era furioso con lui.",PLAUS_CONN,furioso,SC4
SR1a_32,3,SR1a,uomo,Diploma_scuola,925,1,32,128,"Il taxi aveva portato il passeggero all'aeroporto. Il passeggero lasciò una mancia generosa. Tuttavia, il tassista era furioso con lui.",PLAUS_CONN,furioso,SC4
SR1a_32,4,SR1a,uomo,triennale,845,1,32,128,"Il taxi aveva portato il passeggero all'aeroporto. Il passeggero lasciò una mancia generosa. Tuttavia, il tassista era furioso con lui.",PLAUS_CONN,furioso,SC4
SR1a_32,5,SR1a,uomo,Licenza_elementare,1048,1,32,128,"Il taxi aveva portato il passeggero all'aeroporto. Il passeggero lasciò una mancia generosa. Tuttavia, il tassista era furioso con lui.",PLAUS_CONN,furioso,SC4
SR1a_32,2,SR1a,donna,magistrale,795,6,32,128,"Il taxi aveva portato il passeggero all'aeroporto. Il passeggero lasciò una mancia generosa. Tuttavia, il tassista era furioso con lui.",PLAUS_CONN,furioso,SC4
SR1a_33,5,SR1a,uomo,Licenza_elementare,1048,7,33,129,C'era un incontro di boxe nell'arena. Il pugno di un pugile raggiunse il viso del suo avversario. Dopo l'avversario cadde a terra.,PLAUS_NOCONN,cadde,SC1
SR1a_33,3,SR1a,uomo,Diploma_scuola,925,6,33,129,C'era un incontro di boxe nell'arena. Il pugno di un pugile raggiunse il viso del suo avversario. Dopo l'avversario cadde a terra.,PLAUS_NOCONN,cadde,SC1
SR1a_33,2,SR1a,donna,magistrale,795,6,33,129,C'era un incontro di boxe nell'arena. Il pugno di un pugile raggiunse il viso del suo avversario. Dopo l'avversario cadde a terra.,PLAUS_NOCONN,cadde,SC1
SR1a_33,4,SR1a,uomo,triennale,845,7,33,129,C'era un incontro di boxe nell'arena. Il pugno di un pugile raggiunse il viso del suo avversario. Dopo l'avversario cadde a terra.,PLAUS_NOCONN,cadde,SC1
SR1a_33,1,SR1a,uomo,triennale,1355,5,33,129,C'era un incontro di boxe nell'arena. Il pugno di un pugile raggiunse il viso del suo avversario. Dopo l'avversario cadde a terra.,PLAUS_NOCONN,cadde,SC1
SR1a_34,2,SR1a,donna,magistrale,795,3,34,134,Luigi aveva passato un'intera settimana con i suoi amici. Erano andati ogni sera a una festa. Si sentiva davvero solo quella settimana.,IMPLAUS_NOCONN,solo,SC2
SR1a_34,1,SR1a,uomo,triennale,1355,1,34,134,Luigi aveva passato un'intera settimana con i suoi amici. Erano andati ogni sera a una festa. Si sentiva davvero solo quella settimana.,IMPLAUS_NOCONN,solo,SC2
SR1a_34,5,SR1a,uomo,Licenza_elementare,1048,2,34,134,Luigi aveva passato un'intera settimana con i suoi amici. Erano andati ogni sera a una festa. Si sentiva davvero solo quella settimana.,IMPLAUS_NOCONN,solo,SC2
SR1a_34,3,SR1a,uomo,Diploma_scuola,925,1,34,134,Luigi aveva passato un'intera settimana con i suoi amici. Erano andati ogni sera a una festa. Si sentiva davvero solo quella settimana.,IMPLAUS_NOCONN,solo,SC2
SR1a_34,4,SR1a,uomo,triennale,845,1,34,134,Luigi aveva passato un'intera settimana con i suoi amici. Erano andati ogni sera a una festa. Si sentiva davvero solo quella settimana.,IMPLAUS_NOCONN,solo,SC2
SR1a_35,5,SR1a,uomo,Licenza_elementare,1048,6,35,139,"Linda non riusciva a trovare la sua carta di credito. Era preoccupata che fosse stata rubata. Tuttavia, aveva deciso di cancellarla immediatamente.",IMPLAUS_CONN,cancellarla,SC3
SR1a_35,1,SR1a,uomo,triennale,1355,6,35,139,"Linda non riusciva a trovare la sua carta di credito. Era preoccupata che fosse stata rubata. Tuttavia, aveva deciso di cancellarla immediatamente.",IMPLAUS_CONN,cancellarla,SC3
SR1a_35,3,SR1a,uomo,Diploma_scuola,925,6,35,139,"Linda non riusciva a trovare la sua carta di credito. Era preoccupata che fosse stata rubata. Tuttavia, aveva deciso di cancellarla immediatamente.",IMPLAUS_CONN,cancellarla,SC3
SR1a_35,4,SR1a,uomo,triennale,845,6,35,139,"Linda non riusciva a trovare la sua carta di credito. Era preoccupata che fosse stata rubata. Tuttavia, aveva deciso di cancellarla immediatamente.",IMPLAUS_CONN,cancellarla,SC3
SR1a_35,2,SR1a,donna,magistrale,795,2,35,139,"Linda non riusciva a trovare la sua carta di credito. Era preoccupata che fosse stata rubata. Tuttavia, aveva deciso di cancellarla immediatamente.",IMPLAUS_CONN,cancellarla,SC3
SR1a_36,2,SR1a,donna,magistrale,795,6,36,144,"Susanna era in partenza per una vacanza alle Bahamas più tardi quella settimana. Le previsioni del tempo erano perfette. Tuttavia, il viaggio fu annullato poco dopo. ",PLAUS_CONN,annullato,SC4
SR1a_36,5,SR1a,uomo,Licenza_elementare,1048,3,36,144,"Susanna era in partenza per una vacanza alle Bahamas più tardi quella settimana. Le previsioni del tempo erano perfette. Tuttavia, il viaggio fu annullato poco dopo. ",PLAUS_CONN,annullato,SC4
SR1a_36,4,SR1a,uomo,triennale,845,4,36,144,"Susanna era in partenza per una vacanza alle Bahamas più tardi quella settimana. Le previsioni del tempo erano perfette. Tuttavia, il viaggio fu annullato poco dopo. ",PLAUS_CONN,annullato,SC4
SR1a_36,1,SR1a,uomo,triennale,1355,2,36,144,"Susanna era in partenza per una vacanza alle Bahamas più tardi quella settimana. Le previsioni del tempo erano perfette. Tuttavia, il viaggio fu annullato poco dopo. ",PLAUS_CONN,annullato,SC4
SR1a_36,3,SR1a,uomo,Diploma_scuola,925,3,36,144,"Susanna era in partenza per una vacanza alle Bahamas più tardi quella settimana. Le previsioni del tempo erano perfette. Tuttavia, il viaggio fu annullato poco dopo. ",PLAUS_CONN,annullato,SC4
SR1a_37,3,SR1a,uomo,Diploma_scuola,925,7,37,145,"Durante la tempesta, l'elettricità in città era stata interrotta. Le luci del ristorante si erano spente. I camerieri portavano le candele ai tavoli.",PLAUS_NOCONN,candele,SC1
SR1a_37,4,SR1a,uomo,triennale,845,5,37,145,"Durante la tempesta, l'elettricità in città era stata interrotta. Le luci del ristorante si erano spente. I camerieri portavano le candele ai tavoli.",PLAUS_NOCONN,candele,SC1
SR1a_37,2,SR1a,donna,magistrale,795,6,37,145,"Durante la tempesta, l'elettricità in città era stata interrotta. Le luci del ristorante si erano spente. I camerieri portavano le candele ai tavoli.",PLAUS_NOCONN,candele,SC1
SR1a_37,1,SR1a,uomo,triennale,1355,7,37,145,"Durante la tempesta, l'elettricità in città era stata interrotta. Le luci del ristorante si erano spente. I camerieri portavano le candele ai tavoli.",PLAUS_NOCONN,candele,SC1
SR1a_37,5,SR1a,uomo,Licenza_elementare,1048,6,37,145,"Durante la tempesta, l'elettricità in città era stata interrotta. Le luci del ristorante si erano spente. I camerieri portavano le candele ai tavoli.",PLAUS_NOCONN,candele,SC1
SR1a_38,3,SR1a,uomo,Diploma_scuola,925,1,38,150,Alessandro voleva disperatamente andare ad Harvard. Aveva saputo per posta di non essere stato accettato. Iniziò subito a festeggiare con i suoi amici. ,IMPLAUS_NOCONN,festeggiare,SC2
SR1a_38,4,SR1a,uomo,triennale,845,1,38,150,Alessandro voleva disperatamente andare ad Harvard. Aveva saputo per posta di non essere stato accettato. Iniziò subito a festeggiare con i suoi amici. ,IMPLAUS_NOCONN,festeggiare,SC2
SR1a_38,5,SR1a,uomo,Licenza_elementare,1048,1,38,150,Alessandro voleva disperatamente andare ad Harvard. Aveva saputo per posta di non essere stato accettato. Iniziò subito a festeggiare con i suoi amici. ,IMPLAUS_NOCONN,festeggiare,SC2
SR1a_38,2,SR1a,donna,magistrale,795,1,38,150,Alessandro voleva disperatamente andare ad Harvard. Aveva saputo per posta di non essere stato accettato. Iniziò subito a festeggiare con i suoi amici. ,IMPLAUS_NOCONN,festeggiare,SC2
SR1a_38,1,SR1a,uomo,triennale,1355,1,38,150,Alessandro voleva disperatamente andare ad Harvard. Aveva saputo per posta di non essere stato accettato. Iniziò subito a festeggiare con i suoi amici. ,IMPLAUS_NOCONN,festeggiare,SC2
SR1a_39,1,SR1a,uomo,triennale,1355,2,39,155,"La donna dovette salire venti rampe di scale. Era fuori forma e sovrappeso. Tuttavia, si sentì subito stanca dopo lo sforzo.",IMPLAUS_CONN,stanca,SC3
SR1a_39,4,SR1a,uomo,triennale,845,6,39,155,"La donna dovette salire venti rampe di scale. Era fuori forma e sovrappeso. Tuttavia, si sentì subito stanca dopo lo sforzo.",IMPLAUS_CONN,stanca,SC3
SR1a_39,3,SR1a,uomo,Diploma_scuola,925,6,39,155,"La donna dovette salire venti rampe di scale. Era fuori forma e sovrappeso. Tuttavia, si sentì subito stanca dopo lo sforzo.",IMPLAUS_CONN,stanca,SC3
SR1a_39,2,SR1a,donna,magistrale,795,2,39,155,"La donna dovette salire venti rampe di scale. Era fuori forma e sovrappeso. Tuttavia, si sentì subito stanca dopo lo sforzo.",IMPLAUS_CONN,stanca,SC3
SR1a_39,5,SR1a,uomo,Licenza_elementare,1048,6,39,155,"La donna dovette salire venti rampe di scale. Era fuori forma e sovrappeso. Tuttavia, si sentì subito stanca dopo lo sforzo.",IMPLAUS_CONN,stanca,SC3
SR1a_40,5,SR1a,uomo,Licenza_elementare,1048,3,40,160,"Sara ha avuto un esame di storia oggi. Conosceva la risposta ad ogni singola domanda. Tuttavia, si sentiva nel panico durante l'esame. ",PLAUS_CONN,panico,SC4
SR1a_40,4,SR1a,uomo,triennale,845,5,40,160,"Sara ha avuto un esame di storia oggi. Conosceva la risposta ad ogni singola domanda. Tuttavia, si sentiva nel panico durante l'esame. ",PLAUS_CONN,panico,SC4
SR1a_40,1,SR1a,uomo,triennale,1355,6,40,160,"Sara ha avuto un esame di storia oggi. Conosceva la risposta ad ogni singola domanda. Tuttavia, si sentiva nel panico durante l'esame. ",PLAUS_CONN,panico,SC4
SR1a_40,2,SR1a,donna,magistrale,795,5,40,160,"Sara ha avuto un esame di storia oggi. Conosceva la risposta ad ogni singola domanda. Tuttavia, si sentiva nel panico durante l'esame. ",PLAUS_CONN,panico,SC4
SR1a_40,3,SR1a,uomo,Diploma_scuola,925,6,40,160,"Sara ha avuto un esame di storia oggi. Conosceva la risposta ad ogni singola domanda. Tuttavia, si sentiva nel panico durante l'esame. ",PLAUS_CONN,panico,SC4
SR1a_41,5,SR1a,uomo,Licenza_elementare,1048,6,41,161,Tamara stava prendendo lezioni di guida. Di recente aveva avuto un incidente. Era molto nervosa per strada.,PLAUS_NOCONN,nervosa,SC1
SR1a_41,1,SR1a,uomo,triennale,1355,5,41,161,Tamara stava prendendo lezioni di guida. Di recente aveva avuto un incidente. Era molto nervosa per strada.,PLAUS_NOCONN,nervosa,SC1
SR1a_41,4,SR1a,uomo,triennale,845,5,41,161,Tamara stava prendendo lezioni di guida. Di recente aveva avuto un incidente. Era molto nervosa per strada.,PLAUS_NOCONN,nervosa,SC1
SR1a_41,2,SR1a,donna,magistrale,795,6,41,161,Tamara stava prendendo lezioni di guida. Di recente aveva avuto un incidente. Era molto nervosa per strada.,PLAUS_NOCONN,nervosa,SC1
SR1a_41,3,SR1a,uomo,Diploma_scuola,925,6,41,161,Tamara stava prendendo lezioni di guida. Di recente aveva avuto un incidente. Era molto nervosa per strada.,PLAUS_NOCONN,nervosa,SC1
SR1a_42,2,SR1a,donna,magistrale,795,2,42,166,Il sindacato era impegnato in trattative contrattuali. Le trattative ebbero successo e i dipendenti erano soddisfatti. Il giorno dopo decisero di picchettare per i loro diritti.,IMPLAUS_NOCONN,picchettare,SC2
SR1a_42,4,SR1a,uomo,triennale,845,2,42,166,Il sindacato era impegnato in trattative contrattuali. Le trattative ebbero successo e i dipendenti erano soddisfatti. Il giorno dopo decisero di picchettare per i loro diritti.,IMPLAUS_NOCONN,picchettare,SC2
SR1a_42,5,SR1a,uomo,Licenza_elementare,1048,2,42,166,Il sindacato era impegnato in trattative contrattuali. Le trattative ebbero successo e i dipendenti erano soddisfatti. Il giorno dopo decisero di picchettare per i loro diritti.,IMPLAUS_NOCONN,picchettare,SC2
SR1a_42,1,SR1a,uomo,triennale,1355,2,42,166,Il sindacato era impegnato in trattative contrattuali. Le trattative ebbero successo e i dipendenti erano soddisfatti. Il giorno dopo decisero di picchettare per i loro diritti.,IMPLAUS_NOCONN,picchettare,SC2
SR1a_42,3,SR1a,uomo,Diploma_scuola,925,1,42,166,Il sindacato era impegnato in trattative contrattuali. Le trattative ebbero successo e i dipendenti erano soddisfatti. Il giorno dopo decisero di picchettare per i loro diritti.,IMPLAUS_NOCONN,picchettare,SC2
SR1a_43,1,SR1a,uomo,triennale,1355,6,43,171,"Il ragazzo aveva preso lo skilift fino in cima. Dopo aveva sciato fino in fondo. Tuttavia, era molto fiero di sé stesso. ",IMPLAUS_CONN,orgoglioso,SC3
SR1a_43,5,SR1a,uomo,Licenza_elementare,1048,7,43,171,"Il ragazzo aveva preso lo skilift fino in cima. Dopo aveva sciato fino in fondo. Tuttavia, era molto fiero di sé stesso. ",IMPLAUS_CONN,orgoglioso,SC3
SR1a_43,4,SR1a,uomo,triennale,845,6,43,171,"Il ragazzo aveva preso lo skilift fino in cima. Dopo aveva sciato fino in fondo. Tuttavia, era molto fiero di sé stesso. ",IMPLAUS_CONN,orgoglioso,SC3
SR1a_43,3,SR1a,uomo,Diploma_scuola,925,7,43,171,"Il ragazzo aveva preso lo skilift fino in cima. Dopo aveva sciato fino in fondo. Tuttavia, era molto fiero di sé stesso. ",IMPLAUS_CONN,orgoglioso,SC3
SR1a_43,2,SR1a,donna,magistrale,795,2,43,171,"Il ragazzo aveva preso lo skilift fino in cima. Dopo aveva sciato fino in fondo. Tuttavia, era molto fiero di sé stesso. ",IMPLAUS_CONN,orgoglioso,SC3
SR1a_44,5,SR1a,uomo,Licenza_elementare,1048,4,44,176,"Maurizio ha lavorato in un ospedale alla reception. Indossava sempre guanti di lattice. Tuttavia, è stato contagiato da un paziente.",PLAUS_CONN,contagiato,SC4
SR1a_44,4,SR1a,uomo,triennale,845,4,44,176,"Maurizio ha lavorato in un ospedale alla reception. Indossava sempre guanti di lattice. Tuttavia, è stato contagiato da un paziente.",PLAUS_CONN,contagiato,SC4
SR1a_44,3,SR1a,uomo,Diploma_scuola,925,3,44,176,"Maurizio ha lavorato in un ospedale alla reception. Indossava sempre guanti di lattice. Tuttavia, è stato contagiato da un paziente.",PLAUS_CONN,contagiato,SC4
SR1a_44,1,SR1a,uomo,triennale,1355,2,44,176,"Maurizio ha lavorato in un ospedale alla reception. Indossava sempre guanti di lattice. Tuttavia, è stato contagiato da un paziente.",PLAUS_CONN,contagiato,SC4
SR1a_44,2,SR1a,donna,magistrale,795,6,44,176,"Maurizio ha lavorato in un ospedale alla reception. Indossava sempre guanti di lattice. Tuttavia, è stato contagiato da un paziente.",PLAUS_CONN,contagiato,SC4
SR1a_45,4,SR1a,uomo,triennale,845,6,45,177,Stefano ha fatto domanda per una scuola di legge. Aveva voti bassi e raccomandazioni mediocri. La scuola ha rifiutato la sua domanda.,PLAUS_NOCONN,rifiutato,SC1
