"","ITEM_ID","SENT_ID","SENTENCE","ConditionEvenSo","ConditionHowever","PlausibilityEvenSo","PlausibilityHowever","Connective","TARGET_WORD","gpt2_target_surprisal","distilgpt2_target_surprisal","gptneo_target_surprisal","gpt2_however_target_surprisal","distilgpt2_however_target_surprisal","gptneo_however_target_surprisal","gptneo_len_tokens"
"507",127,506,"Congress had sent the bill to the President for his approval. He thought it was a terrible idea. Even so, he vetoed the measure. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","vetoed",6.95,8.41,7.24,7.9,9.43,8.77,29
"508",127,507,"Congress had sent the bill to the President for his approval. He thought it was a terrific idea. Even so, he vetoed the measure. ","PLAUS_CONN","PLAUS_CONN","1","1","1","vetoed",6.91,8.59,6.1,7.38,8.59,7.34,29
"509",128,508,"John tried out for the comedy troupe. His performance had the other students laughing out loud. The director asked him to join the group. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","join",5.27,6.18,6.01,5.27,6.18,6.01,29
"510",128,509,"John tried out for the comedy troupe. His lines were all mumbled and intelligible. The director asked him to join the group. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","join",6.07,7.31,9.18,6.07,7.31,9.18,29
"511",128,510,"John tried out for the comedy troupe. His performance had the other students laughing out loud. Even so, the director asked him to join the group. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","join",5.3,6.59,6.82,6.31,7.17,7.29,32
"512",128,511,"John tried out for the comedy troupe. His lines were all mumbled and intelligible. Even so, the director asked him to join the group. ","PLAUS_CONN","PLAUS_CONN","1","1","1","join",6.03,7.85,9.69,6.76,7.85,9.83,32
"513",129,512,"John didn't drink at the party. He was the only sober one among his friends. He ended up driving everyone home. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","driving",6.31,6.62,6.68,6.31,6.62,6.68,26
"514",129,513,"John got drunk at the party. His girlfriend had to take care of him. He ended up driving everyone home. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","driving",6.47,5.96,5.84,6.47,5.96,5.84,24
"515",129,514,"John didn't drink at the party. He was the only sober one among his friends. Even so, he ended up driving everyone home. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","driving",6.71,6.94,7.3,6.56,6.82,7.36,29
"516",129,515,"John got drunk at the party. His girlfriend had to take care of him. Even so, he ended up driving everyone home. ","PLAUS_CONN","PLAUS_CONN","1","1","1","driving",6.8,6.13,6.42,6.98,5.82,6.86,27
"517",130,516,"A charismatic warrior had overthrown the king. The old king had been very unpopular with his subjects. The people rejoiced in the streets. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","rejoiced",8.08,8.29,7.83,8.08,8.29,7.83,29
"518",130,517,"A scheming villain had murdered the king. The old king had been very popular with his subjects. The people rejoiced in the streets. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","rejoiced",8.12,8.52,7.23,8.12,8.52,7.23,29
"519",130,518,"A charismatic warrior had overthrown the king. The old king had been very unpopular with his subjects. Even so, the people rejoiced in the streets. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","rejoiced",7.47,8.11,7.48,7.66,8.05,7.59,32
"520",130,519,"A scheming villain had murdered the king. The old king had been very popular with his subjects. Even so, the people rejoiced in the streets. ","PLAUS_CONN","PLAUS_CONN","1","1","1","rejoiced",7.88,8.52,8.1,8.34,8.71,8.61,32
"521",131,520,"The building had been evacuated for a bomb threat. The employees were told that it was a serious situation. Everyone was frightened by the news. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","frightened",11.26,11.91,10.2,11.26,11.91,10.2,29
"522",131,521,"The building had been evacuated for a bomb threat. The employees were told that it was a false alarm. Everyone was frightened by the news. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","frightened",11.17,11.53,10.43,11.17,11.53,10.43,29
"523",131,522,"The building had been evacuated for a bomb threat. The employees were told that it was a serious situation. Even so, everyone was frightened by the news. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","frightened",10.41,11.34,10.44,12.34,12.68,11.81,32
"524",131,523,"The building had been evacuated for a bomb threat. The employees were told that it was a false alarm. Even so, everyone was frightened by the news. ","PLAUS_CONN","PLAUS_CONN","1","1","1","frightened",10.96,11.01,7.04,13.39,12.87,7.78,32
"525",132,524,"Richard observed the religious holiday. He had to fast all day long. Afterwards he was starving for a sandwich. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","starving",11.66,13.05,9.45,11.66,13.05,9.45,23
"526",132,525,"Richard observed the religious holiday. He ate heartily at the feast. Afterwards he was starving for a sandwich. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","starving",13.8,14.24,13.18,13.8,14.24,13.18,23
"527",132,526,"Richard observed the religious holiday. He had to fast all day long. Even so, afterwards he was starving for a sandwich. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","starving",10.58,11.92,9.04,12.48,12.6,10.07,26
"528",132,527,"Richard observed the religious holiday. He ate heartily at the feast. Even so, afterwards he was starving for a sandwich. ","PLAUS_CONN","PLAUS_CONN","1","1","1","starving",12.24,12.31,11.65,12.72,13.25,10.69,26
"529",133,528,"The woman hadn't danced much before her wedding. She took months of lessons. She danced like a professional at the reception. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","professional",7.57,8.43,6.09,7.57,8.43,6.09,26
"530",133,529,"The clumsy woman hadn't danced much before her wedding. She refused to take lessons. She danced like a professional at the reception. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","professional",9.96,9.12,9.12,9.96,9.12,9.12,27
"531",133,530,"The woman hadn't danced much before her wedding. She took months of lessons. Even so, she danced like a professional at the reception. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","professional",7.61,7.89,6.22,7.77,7.98,4.79,29
"532",133,531,"The clumsy woman hadn't danced much before her wedding. She refused to take lessons. Even so, she danced like a professional at the reception.","PLAUS_CONN","PLAUS_CONN","1","1","1","professional",8.75,8.5,7.06,8.24,8.53,6.53,29
"533",134,532,"Miriam ordered new wine glasses. Some of them arrived broken. She returned them immediately. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","returned",7.95,9.45,8.51,7.95,9.45,8.51,19
"534",134,533,"Miriam ordered new wine glasses. She was happy with the contents of the package when it arrived. She returned them immediately. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","returned",8.61,9.4,9.54,8.61,9.4,9.54,26
"535",134,534,"Miriam ordered new wine glasses. Some of them arrived broken. Even so, she returned them immediately. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","returned",8.58,9.53,9.84,7.76,9.28,9.77,22
"536",134,535,"Miriam ordered new wine glasses. She was happy with the contents of the package when it arrived. Even so, she returned them immediately. ","PLAUS_CONN","PLAUS_CONN","1","1","1","returned",9.97,9.74,10.82,10.37,10.9,10.82,29
"537",135,536,"The baby boy was crying. His mother came and rocked him gently. He calmed down very soon. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","calmed",10.32,11.86,9.19,10.32,11.86,9.19,21
"538",135,537,"The baby boy was crying. His mother was too busy to comfort him. He calmed down very soon. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","calmed",11.58,11.54,13.31,11.58,11.54,13.31,22
"539",135,538,"The baby boy was crying. His mother came and rocked him gently. Even so, he calmed down very soon. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","calmed",9.83,10.53,11.87,9.43,10.21,11.5,24
"540",135,539,"The baby boy was crying. His mother was too busy to comfort him. Even so, he calmed down very soon. ","PLAUS_CONN","PLAUS_CONN","1","1","1","calmed",9.33,9.55,9.91,7.72,8.57,9.48,25
"541",136,540,"Carol listened to the radio. The storm last night had dumped several feet of snow. The schools were closed that day. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","closed",2.36,2.39,0.52,2.36,2.39,0.52,26
"542",136,541,"Carol listened to the radio. The storm last night had only left a dusting of snow. The schools were closed that day. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","closed",3.3,3.2,1.22,3.3,3.2,1.22,28
"543",136,542,"Carol listened to the radio. The storm last night had dumped several feet of snow. Even so, the schools were closed that day. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","closed",4.51,4.34,1.9,3.95,3.42,2.99,29
"544",136,543,"Carol listened to the radio. The storm last night had only left a dusting of snow. Even so, the schools were closed that day. ","PLAUS_CONN","PLAUS_CONN","1","1","1","closed",5.45,5.15,1.05,4.81,4.77,1.29,31
"545",137,544,"The wall paper in the kitchen was faded and peeling. Anne replaced it with an attractive new pattern. She was delighted about that. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","delighted",7.17,8.99,5.81,7.17,8.99,5.81,28
"546",137,545,"Anne put up attractive new wall paper in the kitchen. The roof leaked and the paper began to peel. She was delighted about that. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","delighted",10.65,8.37,9.42,10.65,8.37,9.42,28
"547",137,546,"The wall paper in the kitchen was faded and peeling. Anne replaced it with an attractive new pattern. Even so, she was delighted about that. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","delighted",8.01,8.31,7.53,9.89,11.04,9.27,31
"548",137,547,"Anne put up attractive new wall paper in the kitchen. The roof leaked and the paper began to peel. Even so, she was delighted about that. ","PLAUS_CONN","PLAUS_CONN","1","1","1","delighted",7.34,7.55,6.06,9.22,9.94,8.27,31
"549",138,548,"Jane was pessimistic about her case. Her lawyer had very little evidence that helped her. She was convicted by the jury. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","convicted",8.4,10.62,8.53,8.4,10.62,8.53,25
"550",138,549,"Jane was hopeful about her case. Her lawyer had evidence that proved her innocence. She was convicted by the jury. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","convicted",6.44,8.31,10.12,6.44,8.31,10.12,24
"551",138,550,"Jane was pessimistic about her case. Her lawyer had very little evidence that helped her. Even so, she was convicted by the jury. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","convicted",7.84,10.68,10.27,7.06,10.63,11.35,28
"552",138,551,"Jane was hopeful about her case. Her lawyer had evidence that proved her innocence. Even so, she was convicted by the jury. ","PLAUS_CONN","PLAUS_CONN","1","1","1","convicted",9.05,9.44,10.54,7.65,8.45,9.48,27
"553",139,552,"Mario sued the doctor for malpractice. He eventually won compensation for the damages. He became wealthy thanks to the case. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","wealthy",9.18,10.83,6.62,9.18,10.83,6.62,25
"554",139,553,"Mario sued the doctor for malpractice. He eventually lost in court. He became wealthy thanks to the case. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","wealthy",9.4,10.27,7.74,9.4,10.27,7.74,23
"555",139,554,"Mario sued the doctor for malpractice. He eventually won compensation for the damages. Even so, he became wealthy thanks to the case. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","wealthy",10.25,10.4,8.55,10.05,10.58,8.89,28
"556",139,555,"Mario sued the doctor for malpractice. He eventually lost in court. Even so, he became wealthy thanks to the case. ","PLAUS_CONN","PLAUS_CONN","1","1","1","wealthy",9.69,10.08,8.34,8.63,9.3,6.23,26
"557",140,556,"There had been a break-in at the house. The thief had left lots of fingerprints. The police identified him easily. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","identified",9.79,10.22,9.76,9.79,10.22,9.76,26
"558",140,557,"There had been a break-in at the house. The thief left no mark behind. The police identified him easily. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","identified",9.58,10.15,10.29,9.58,10.15,10.29,25
"559",140,558,"There had been a break-in at the house. The thief had left lots of fingerprints. Even so, the police identified him easily. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","identified",9.94,10.39,11.42,9.45,9.78,10.23,29
"560",140,559,"There had been a break-in at the house. The thief left no mark behind. Even so, the police identified him easily. ","PLAUS_CONN","PLAUS_CONN","1","1","1","identified",9.72,10.29,10.16,9.4,9.25,8.74,28
"561",141,560,"The adolescent was giving a presentation. He was a very self-conscious person. He was flushed during the question period. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","flushed",17.66,16.76,14.64,17.66,16.76,14.64,25
"562",141,561,"The adolescent was giving a presentation. He was a very self-confident person. He was flushed during the question period. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","flushed",18.75,17.13,16.35,18.75,17.13,16.35,26
"563",141,562,"The adolescent was giving a presentation. He was a very self-conscious person. Even so, he was flushed during the question period. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","flushed",17.29,16.75,15.09,17.96,16.94,16.73,28
"564",141,563,"The adolescent was giving a presentation. He was a very self-confident person. Even so, he was flushed during the question period. ","PLAUS_CONN","PLAUS_CONN","1","1","1","flushed",17.26,16.91,14.53,17.61,17.14,15.87,29
"565",142,564,"Alice was training for soccer season. Monday she really overexerted herself. The next day she was sore all over. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","sore",11.22,13.84,4.49,11.22,13.84,4.49,26
"566",142,565,"Alice was finished with the soccer season. She got a massage to celebrate. The next day she was sore all over. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","sore",14.68,15.31,11.81,14.68,15.31,11.81,25
"567",142,566,"Alice was training for soccer season. Monday she really overexerted herself. Even so, the next day she was sore all over. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","sore",11.16,13.78,5.26,12.33,13.58,6.77,29
"568",142,567,"Alice was finished with the soccer season. She got a massage to celebrate. Even so, the next day she was sore all over. ","PLAUS_CONN","PLAUS_CONN","1","1","1","sore",13.02,14.21,8.2,13.56,13.44,11.92,28
"569",143,568,"It was the first day of spring. The sun felt nice and warm. The children had recess outdoors that day. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","outdoors",12.46,13.14,8.34,12.46,13.14,8.34,24
"570",143,569,"It had been raining for a week. The rain made the ground very muddy. The children had recess outdoors that day. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","outdoors",12.98,14.11,8.79,12.98,14.11,8.79,25
"571",143,570,"It was the first day of spring. The sun felt nice and warm. Even so, the children had recess outdoors that day. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","outdoors",12.62,13.06,7.95,13.28,14.27,9.31,27
"572",143,571,"It had been raining for a week. The rain made the ground very muddy. Even so, the children had recess outdoors that day. ","PLAUS_CONN","PLAUS_CONN","1","1","1","outdoors",12.88,13.71,8.78,12.97,13.94,9.33,28
"573",144,572,"Jane decided to return the shoes she had just bought. They were still brand new and she had the receipt. The store refunded her the money. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","refunded",8.57,8.2,6.97,8.57,8.2,6.97,31
"574",144,573,"Jane decided to return the shoes she had bought last year. They were all worn out and she had lost the receipt. The store refunded her the money. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","refunded",8.73,8.2,7.38,8.73,8.2,7.38,33
"575",144,574,"Jane decided to return the shoes she had just bought. They were still brand new and she had the receipt. Even so, the store refunded her the money. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","refunded",8.57,8.3,7.44,8.08,7.77,7.27,34
"576",144,575,"Jane decided to return the shoes she had bought last year. They were all worn out and she had lost the receipt. Even so, the store refunded her the money. ","PLAUS_CONN","PLAUS_CONN","1","1","1","refunded",8.56,8.32,7.59,8.25,7.83,7.55,36
"577",145,576,"The condo building was in a fancy neighborhood uptown. The police patrolled the area regularly. The residents felt safe living there. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","safe",2.88,3.85,0.51,2.88,3.85,0.51,27
"578",145,577,"The apartment building was in a neighborhood with a high crime rate. The police rarely came to the area. The residents felt safe living there. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","safe",4.25,4.17,3.33,4.25,4.17,3.33,29
"579",145,578,"The condo building was in a fancy neighborhood uptown. The police patrolled the area regularly. Even so, the residents felt safe living there. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","safe",4.88,3.78,3.05,6.66,7.48,4.27,30
"580",145,579,"The apartment building was in a neighborhood with a high crime rate. The police rarely came to the area. Even so, the residents felt safe living there. ","PLAUS_CONN","PLAUS_CONN","1","1","1","safe",2.33,2.86,2.12,2.76,3.74,2.1,32
"581",146,580,"The CEO had scheduled a meeting with the California branch managers. He missed the last flight of the day. The meeting was cancelled and rescheduled. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","cancelled",3.17,4.5,3.72,3.17,4.5,3.72,31
"582",146,581,"The CEO had scheduled a meeting with the California branch managers. He got an early flight out there. The meeting was cancelled and rescheduled. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","cancelled",4.98,6.51,7.59,4.98,6.51,7.59,30
"583",146,582,"The CEO had scheduled a meeting with the California branch managers. He missed the last flight of the day. Even so, the meeting was cancelled and rescheduled. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","cancelled",4.29,6.6,6.99,3.31,3.99,5.72,34
"584",146,583,"The CEO had scheduled a meeting with the California branch managers. He got an early flight out there. Even so, the meeting was cancelled and rescheduled. ","PLAUS_CONN","PLAUS_CONN","1","1","1","cancelled",4.43,6.42,5.72,2.95,3.12,2.48,33
"585",147,584,"To get a job as a lawyer, Chris needed to pass the bar exam. He had just failed the exam in April. He was worried about his career. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","worried",6.42,7.44,6.84,6.42,7.44,6.84,33
"586",147,585,"To get a job as a lawyer, Chris needed to pass the bar exam. He had just passed the exam in April. He was worried about his career. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","worried",7.82,7.96,7.88,7.82,7.96,7.88,33
"587",147,586,"To get a job as a lawyer, Chris needed to pass the bar exam. He had just failed the exam in April. Even so, he was worried about his career. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","worried",8.62,8.77,6.88,9.43,10.11,8,36
"588",147,587,"To get a job as a lawyer, Chris needed to pass the bar exam. He had just passed the exam in April. Even so, he was worried about his career. ","PLAUS_CONN","PLAUS_CONN","1","1","1","worried",6.28,8.06,5.18,6.2,7.24,5.89,36
"589",148,588,"Tilda lives in the heart of the city. Her bedroom window faces the street. At night she can hear the sound of traffic passing by. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","traffic",7.69,8.21,3.03,7.69,8.21,3.03,30
"590",148,589,"Tilda lives in a quiet suburb. Her bedroom window faces the forest. At night she can hear the sound of traffic passing by. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","traffic",10.79,11.41,8.42,10.79,11.41,8.42,28
"591",148,590,"Tilda lives in the heart of the city. Her bedroom window faces the street. Even so, at night she can hear the sound of traffic passing by. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","traffic",7.59,8.17,3.5,8.1,8.64,4.49,33
"592",148,591,"Tilda lives in a quiet suburb. Her bedroom window faces the forest. Even so, at night she can hear the sound of traffic passing by. ","PLAUS_CONN","PLAUS_CONN","1","1","1","traffic",11.06,11.25,6.48,11.32,11.64,5.51,31
"593",149,592,"The Senate was debating the President's new bill. The majority of the congressmen disliked it. The bill failed on Friday. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","failed",5.34,6.12,8.1,5.34,6.12,8.1,26
"594",149,593,"The Senate was debating the President's new bill. The majority of the congressmen liked it. The bill failed on Friday. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","failed",6.36,7.3,9.88,6.36,7.3,9.88,26
"595",149,594,"The Senate was debating the President's new bill. The majority of the congressmen disliked it. Even so, the bill failed on Friday. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","failed",5.68,6.27,9.54,5.14,6.7,9.39,29
"596",149,595,"The Senate was debating the President's new bill. The majority of the congressmen liked it. Even so, the bill failed on Friday. ","PLAUS_CONN","PLAUS_CONN","1","1","1","failed",4.33,5.86,7.68,4.04,4.91,7.1,29
"597",150,596,"The necklaces were made by people from many different countries. The artists all have their own techniques. Each piece is unique and precious. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","unique",3.71,3.87,1.29,3.71,3.87,1.29,29
"598",150,597,"The necklaces are in the style of ancient Celtic jewelry. They are all mass-produced using the same technique. Each piece is unique and precious. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","unique",7.17,5.95,5.03,7.17,5.95,5.03,32
"599",150,598,"The necklaces were made by people from many different countries. The artists all have their own techniques. Even so, each piece is unique and precious. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","unique",2.67,2.9,1.29,2.41,3.41,1.72,32
"600",150,599,"The necklaces are in the style of ancient Celtic jewelry. They are all mass-produced using the same technique. Even so, each piece is unique and precious. ","PLAUS_CONN","PLAUS_CONN","1","1","1","unique",3.84,4.38,1.25,4.07,4.86,1.79,35
"601",151,600,"John is a high-ranking politician. He is always working late evenings at home. His TV is always tuned to the news channels. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","news",4.8,5.4,2.2,4.8,5.4,2.2,28
"602",151,601,"John is an assistant to a politician. He likes to take his mind off work when he is at home. His TV is always tuned to the news channels. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","news",4.6,5.18,1.83,4.6,5.18,1.83,33
"603",151,602,"John is a high-ranking politician. He is always working late evenings at home. Even so, his TV is always tuned to the news channels. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","news",4.53,5.58,2.1,4.82,6.21,2.18,31
"604",151,603,"John is an assistant to a politician. He likes to take his mind off work when he is at home. Even so, his TV is always tuned to the news channels.","PLAUS_CONN","PLAUS_CONN","1","1","1","news",4.34,5.33,1.59,4.76,5.89,1.62,35
"605",152,604,"The executive always stays up very late working. His doctor urged him to get more rest. He decided to sleep more everyday. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","sleep",6.41,7.85,4.72,6.41,7.85,4.72,26
"606",152,605,"The executive worked in an office all day. His doctor urged him to do more exercises. He decided to sleep more everyday. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","sleep",9.85,10.05,10.34,9.85,10.05,10.34,26
"607",152,606,"The executive always stays up very late working. His doctor urged him to get more rest. Even so, he decided to sleep more everyday. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","sleep",6.27,7.48,4.54,6.69,8.1,4.84,29
"608",152,607,"The executive worked in an office all day. His doctor urged him to do more exercises. Even so, he decided to sleep more everyday. ","PLAUS_CONN","PLAUS_CONN","1","1","1","sleep",9.06,10.12,7.94,9,9.97,8.81,29
"609",153,608,"John has a natural talent for math. In today's class the professor carefully explained a new concept. John found it easy to understand. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","easy",5.87,5.55,4.72,5.87,5.55,4.72,28
"610",153,609,"John has a hard time with math. In today's class the professor rushed through several advanced concepts. John found it easy to understand. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","easy",5.67,5.37,6.65,5.67,5.37,6.65,28
"611",153,610,"John has a natural talent for math. In today's class the professor carefully explained a new concept. Even so, John found it easy to understand.","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","easy",6.85,6.19,7.11,7.63,7.25,8.44,30
"612",153,611,"John has a hard time with math. In today's class the professor rushed through several advanced concepts. Even so, John found it easy to understand.","PLAUS_CONN","PLAUS_CONN","1","1","1","easy",6.1,5.33,5.06,6.19,5.87,5.12,30
"613",154,612,"The senator went traveling abroad by herself. She was in a dangerous area. She was kidnapped by two criminals. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","kidnapped",9.99,9.45,8.52,9.99,9.45,8.52,23
"614",154,613,"The senator went traveling abroad with a bodyguard. They were in a very safe area. She was kidnapped by two criminals. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","kidnapped",10.28,10.84,10.18,10.28,10.84,10.18,26
"615",154,614,"The senator went traveling abroad by herself. She was in a dangerous area. Even so, she was kidnapped by two criminals. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","kidnapped",13.19,11.45,10.04,11.27,9.46,10.7,26
"616",154,615,"The senator went traveling abroad with a bodyguard. They were in a very safe area. Even so, she was kidnapped by two criminals. ","PLAUS_CONN","PLAUS_CONN","1","1","1","kidnapped",10.1,11.38,7.47,7.37,7.72,5.47,29
"617",155,616,"There was a dangerous fire in the restaurant's kitchen. The fire truck showed up way too late. Most of the patrons were burned trying to escape. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","burned",10.16,10.67,7.44,10.16,10.67,7.44,31
"618",155,617,"There was a small fire in the restaurant's kitchen. The fire truck showed up within seconds. Most of the patrons were burned trying to escape. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","burned",10.57,10.78,9.96,10.57,10.78,9.96,30
"619",155,618,"There was a dangerous fire in the restaurant's kitchen. The fire truck showed up way too late. Even so, most of the patrons were burned trying to escape. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","burned",12.74,11.85,10.32,12.74,12.22,10.57,34
"620",155,619,"There was a small fire in the restaurant's kitchen. The fire truck showed up within seconds. Even so, most of the patrons were burned trying to escape. ","PLAUS_CONN","PLAUS_CONN","1","1","1","burned",11.57,11.53,10.54,11.17,11.16,9.61,33
"621",156,620,"Jane stood in line to see the new movie. The show had sold out thirty minutes ago. She felt very unlucky and went home. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","unlucky",10.7,12.38,12.46,10.7,12.38,12.46,28
"622",156,621,"Jane stood in line to see the new movie. She bought the last ticket available. She felt very unlucky and went home. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","unlucky",10.98,12.27,12.1,10.98,12.27,12.1,26
"623",156,622,"Jane stood in line to see the new movie. The show had sold out thirty minutes ago. Even so, she felt very unlucky and went home. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","unlucky",10.97,12.74,12.66,10.89,11.85,11.67,31
"624",156,623,"Jane stood in line to see the new movie. She bought the last ticket available. Even so, she felt very unlucky and went home. ","PLAUS_CONN","PLAUS_CONN","1","1","1","unlucky",11.08,12.48,11.92,11.59,12.23,10.8,29
"625",157,624,"Melinda and her husband went to dinner at the seafood restaurant. She loved shellfish. She ordered oysters for dinner. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","oysters",6.72,6.27,6.36,6.72,6.27,6.36,26
"626",157,625,"Melinda and her husband went to dinner at the seafood restaurant. She was allergic to shellfish. She ordered oysters for dinner. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","oysters",6.55,6.36,6.05,6.55,6.36,6.05,28
"627",157,626,"Melinda and her husband went to dinner at the seafood restaurant. She loved shellfish. Even so, she ordered oysters for dinner. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","oysters",6.57,6.29,6.79,6.21,6.36,6.25,29
"628",157,627,"Melinda and her husband went to dinner at the seafood restaurant. She was allergic to shellfish. Even so, she ordered oysters for dinner. ","PLAUS_CONN","PLAUS_CONN","1","1","1","oysters",6.39,6.36,6.48,6.18,6.24,5.71,31
"629",158,628,"Matt had forgotten that the paper was due Wednesday. He had barely even started it by then. He turned in the paper late to the teacher. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","late",10.39,10.82,6.33,10.39,10.82,6.33,30
"630",158,629,"Matt's paper was due on Wednesday. He had finished the paper days before it was due. He turned in the paper late to the teacher. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","late",8.32,6.78,4.92,8.32,6.78,4.92,30
"631",158,630,"Matt had forgotten that the paper was due Wednesday. He had barely even started it by then. Even so, he turned in the paper late to the teacher. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","late",9.55,10.15,5.99,8.55,9.64,6.17,33
